Date,Open,High,Low,Close,Volume
1998-12-31,13779.0498046875,14628.8798828125,13122.6103515625,14499.25,0
1999-01-31,14544.1201171875,14641.41015625,13769.25,14367.5400390625,0
1999-02-28,14362.8603515625,16437.23046875,13921.0595703125,15836.58984375,0
1999-03-31,15868.0498046875,17166.060546875,15813.41015625,16701.529296875,0
1999-04-30,16762.779296875,17300.609375,15886.6201171875,16111.650390625,0
1999-05-31,16090.150390625,17958.33984375,16026.9501953125,17529.740234375,0
1999-06-30,17607.599609375,18623.150390625,17367.080078125,17861.859375,0
1999-07-31,17827.240234375,18397.9296875,17040.720703125,17436.560546875,0
1999-08-31,17479.5703125,17988.58984375,16652.0390625,17605.4609375,0
1999-09-30,17589.73046875,18228.390625,17178.470703125,17942.080078125,0
1999-10-31,17982.390625,19036.080078125,17857.109375,18558.23046875,0
1999-11-30,18563.259765625,18960.330078125,18006.3203125,18934.33984375,0
1999-12-31,18937.44921875,19595.830078125,18068.099609375,19539.69921875,0
2000-01-31,19536.6796875,20046.140625,19266.9609375,19959.51953125,0
2000-02-29,20030.080078125,20809.7890625,18765.880859375,20337.3203125,0
2000-03-31,20327.7890625,20833.2109375,17926.4296875,17973.69921875,0
2000-04-30,17979.25,18586.16015625,15870.25,16332.4501953125,0
2000-05-31,16320.080078125,17511.3203125,16289.919921875,17411.05078125,0
2000-06-30,17451.650390625,17661.109375,15394.7099609375,15727.490234375,0
2000-07-31,15784.599609375,17210.80078125,15557.330078125,16861.259765625,0
2000-08-31,16915.0390625,17018.51953125,15621.8798828125,15747.259765625,0
2000-09-30,15735.7099609375,16192.7802734375,14333.16015625,14539.599609375,0
2000-10-31,14557.4501953125,15602.3896484375,14172.6396484375,14648.509765625,0
2000-11-30,14600.5302734375,15273.400390625,13182.509765625,13785.6904296875,0
2000-12-31,13898.08984375,14186.6201171875,13123.8095703125,13843.5498046875,0
2001-01-31,13740.919921875,13862.2900390625,12784.169921875,12883.5400390625,0
2001-02-28,12811.51953125,13867.580078125,11433.8798828125,12999.7001953125,0
2001-03-31,13057.650390625,14099.490234375,12579.5595703125,13934.3203125,0
2001-04-30,14096.3203125,14556.1103515625,13216.5703125,13262.1396484375,0
2001-05-31,13365.080078125,13510.7001953125,12511.66015625,12969.0498046875,0
2001-06-30,12929.66015625,12929.66015625,11531.6796875,11860.76953125,0
2001-07-31,11920.6396484375,12407.3701171875,10684.16015625,10713.509765625,0
2001-08-31,10729.599609375,10812.8896484375,9382.9501953125,9774.6796875,0
2001-09-30,9766.75,11052.009765625,9604.08984375,10366.33984375,0
2001-10-31,10430.58984375,11186.75,9955.08984375,10697.4404296875,0
2001-11-30,10694.650390625,11052.509765625,10170.900390625,10542.6201171875,0
2001-12-31,10631,10979.919921875,9843.1201171875,9997.7998046875,0
2002-01-31,10026.9599609375,10798.669921875,9420.849609375,10587.830078125,0
2002-02-28,10641.3603515625,12034.0400390625,10540.3095703125,11024.9404296875,0
2002-03-31,11106.0703125,11812.990234375,10896.1201171875,11492.5400390625,0
2002-04-30,11540.08984375,12081.4296875,11250.8603515625,11763.7001953125,0
2002-05-31,11804.0400390625,11905.16015625,10060.7197265625,10621.83984375,795700000
2002-06-30,10655,11050.6904296875,9547.849609375,9877.9404296875,1140500000
2002-07-31,9912.58984375,10162.2998046875,9439.41015625,9619.2998046875,987400000
2002-08-31,9564.900390625,9884.599609375,8969.259765625,9383.2900390625,1001300000
2002-09-30,9289.5302734375,9293.8603515625,8197.2197265625,8640.48046875,1057900000
2002-10-31,8651.669921875,9294.099609375,8246.5302734375,9215.5595703125,1119100000
2002-11-30,9208.6103515625,9320.1103515625,8256.51953125,8578.9501953125,911500000
2002-12-31,8669.8896484375,8829.0595703125,8237.0302734375,8339.9404296875,1051300000
2003-01-31,8285.5498046875,8821.3095703125,8253.759765625,8363.0400390625,977500000
2003-02-28,8397.150390625,8509.4296875,7824.81982421875,7972.7099609375,1062200000
2003-03-31,7907.1298828125,8249.98046875,7603.759765625,7831.419921875,1133400000
2003-04-30,7804.02978515625,8461.73046875,7745.68994140625,8424.509765625,1234700000
2003-05-31,8490.2197265625,9188.9501953125,8488.8896484375,9083.1103515625,1717500000
2003-06-30,9097.6103515625,10070.1103515625,9078.740234375,9563.2099609375,1894200000
2003-07-31,9646.66015625,10415.5302734375,9224.0498046875,10343.5498046875,1736200000
2003-08-31,10399.5302734375,11160.1904296875,10148.3603515625,10219.0498046875,1829800000
2003-09-30,10232.5703125,11238.6298828125,10173.5400390625,10559.58984375,1960300000
2003-10-31,10693.66015625,10869.349609375,9614.599609375,10100.5703125,1273100000
2003-11-30,10006.1298828125,10681.2802734375,9859,10676.6396484375,1274000000
2003-12-31,10787.830078125,11193.6396484375,10665.150390625,10783.6103515625,1436200000
2004-01-31,10784.9296875,11069.2802734375,10299.4296875,11041.919921875,1282100000
2004-02-29,11112.6796875,11869,11045.9404296875,11715.3896484375,2429300000
2004-03-31,11756.16015625,12195.66015625,11623.650390625,11761.7900390625,2430200000
2004-04-30,11777.4404296875,11785.259765625,10489.83984375,11236.3701171875,1696200000
2004-05-31,11204.6904296875,11887.9501953125,10963.5595703125,11858.8701171875,1704500000
2004-06-30,11933.330078125,11988.1201171875,11018.7900390625,11325.7802734375,1373300000
2004-07-31,11274.4501953125,11279.7099609375,10545.8896484375,11081.7900390625,1481800000
2004-08-31,11104.849609375,11357.849609375,10737.7802734375,10823.5703125,1666700000
2004-09-30,10893.1904296875,11410.400390625,10575.23046875,10771.419921875,1588400000
2004-10-31,10731.01953125,11268.8095703125,10690.9501953125,10899.25,1400600000
2004-11-30,10790.4501953125,11500.9501953125,10721.58984375,11488.759765625,1437800000
2004-12-31,11458.26953125,11580.6904296875,11212.6298828125,11387.58984375,1616200000
2005-01-31,11422.01953125,11754.900390625,11271.0400390625,11740.599609375,1665700000
2005-02-28,11734.1396484375,11975.4599609375,11506.849609375,11668.9501953125,2032200000
2005-03-31,11590.4501953125,11911.900390625,10770.580078125,11008.900390625,1675000000
2005-04-30,10954.2099609375,11302.51953125,10788.58984375,11276.58984375,1446100000
2005-05-31,11220.9404296875,11594.5703125,11148.3603515625,11584.009765625,1617600000
2005-06-30,11573.3701171875,11913.5,11540.9296875,11899.599609375,1432300000
2005-07-31,11907.419921875,12612.16015625,11614.7099609375,12413.599609375,2344500000
2005-08-31,12501.4296875,13678.4404296875,12498.400390625,13574.2998046875,3272000000
2005-09-30,13566.2001953125,13783.599609375,12996.2900390625,13606.5,3283900000
2005-10-31,13718.2099609375,15013.240234375,13706.330078125,14872.150390625,3468100000
2005-11-30,14914.75,16445.560546875,14880.1796875,16111.4296875,3239400000
2005-12-31,16294.650390625,16754.599609375,15059.51953125,16649.8203125,2680600000
2006-01-31,16594.900390625,16777.369140625,15389.580078125,16205.4296875,2767300000
2006-02-28,16026.8203125,17125.640625,15553.1396484375,17059.66015625,2389600000
2006-03-31,17127.609375,17563.369140625,16750.5,16906.23046875,2145500000
2006-04-30,16929.830078125,17375.25,15442.5302734375,15467.330078125,2337600000
2006-05-31,15603.25,15789.3095703125,14045.5302734375,15505.1796875,2526300000
2006-06-30,15573.349609375,15710.3896484375,14437.240234375,15456.8095703125,2085700000
2006-07-31,15387.51953125,16244.83984375,15154.0595703125,16140.759765625,2278400000
2006-08-31,16072.8095703125,16414.939453125,15513.8701171875,16127.580078125,2062500000
2006-09-30,16169,16901.529296875,16028.3203125,16399.390625,2207200000
2006-10-31,16338.7197265625,16512.509765625,15615.5595703125,16274.330078125,2143600000
2006-11-30,16313.01953125,17301.689453125,16185.919921875,17225.830078125,2415700000
2006-12-31,17322.5,17617.640625,16758.4609375,17383.419921875,2668700000
2007-01-31,17377.029296875,18300.390625,17199.66015625,17604.119140625,3256500000
2007-02-28,17542.23046875,17558.0390625,16532.91015625,17287.650390625,3402500000
2007-03-31,17346.25,17782.080078125,16999.05078125,17400.41015625,2597500000
2007-04-30,17396.30078125,17875.75,17203.029296875,17875.75,2759200000
2007-05-31,17949.919921875,18297,17591.9296875,18138.359375,2726700000
2007-06-30,18139.0390625,18295.26953125,17042.66015625,17248.890625,2635500000
2007-07-31,17169.19921875,17274.330078125,15262.099609375,16569.08984375,3199300000
2007-08-31,16511.0703125,16929.259765625,15610.650390625,16785.689453125,2068700000
2007-09-30,16773.099609375,17488.970703125,16199.01953125,16737.630859375,2633300000
2007-10-31,16812.900390625,16887.0390625,14669.849609375,15680.669921875,3089900000
2007-11-30,15747.4697265625,16107.650390625,14998.009765625,15307.7802734375,2330800000
2007-12-31,15155.73046875,15156.66015625,12572.6796875,13592.4697265625,3114100000
2008-01-31,13517.740234375,14105.4697265625,12923.419921875,13603.01953125,2916400000
2008-02-29,13412.8701171875,13413.6298828125,11691,12525.5400390625,2821400000
2008-03-31,12539.7998046875,14003.2802734375,12521.83984375,13849.990234375,2572700000
2008-04-30,13802.58984375,14392.5302734375,13540.6796875,14338.5400390625,2699700000
2008-05-31,14342.9599609375,14601.26953125,13453.349609375,13481.3798828125,2825900000
2008-06-30,13514.8603515625,13603.3095703125,12671.33984375,13376.8095703125,2658600000
2008-07-31,13276.5703125,13468.8095703125,12631.9404296875,13072.8701171875,2443300000
2008-08-31,12936.8095703125,12940.5498046875,11160.830078125,11259.8603515625,2905700000
2008-09-30,11396.6103515625,11456.6396484375,6994.89990234375,8576.98046875,4267300000
2008-10-31,8702.76953125,9521.240234375,7406.18017578125,8512.26953125,2850200000
2008-11-30,8464.3603515625,8859.5595703125,7849.83984375,8859.5595703125,2663800000
2008-12-31,8991.2099609375,9325.349609375,7671.0400390625,7994.0498046875,2655200000
2009-01-31,7908.509765625,8257.7099609375,7155.16015625,7568.419921875,2809500000
2009-02-28,7454.27978515625,8843.1796875,7021.27978515625,8109.52978515625,3376900000
2009-03-31,8173.35986328125,9068.7998046875,8084.6201171875,8828.259765625,3798500000
2009-04-30,8848.83984375,9522.5,8827.1298828125,9522.5,3006700000
2009-05-31,9517.490234375,10170.8203125,9491.259765625,9958.4404296875,3795800000
2009-06-30,9889.33984375,10359.0703125,9050.330078125,10356.830078125,3393000000
2009-07-31,10355.23046875,10767,10142.2197265625,10492.5302734375,2927600000
2009-08-31,10453.3701171875,10577.1904296875,9971.0498046875,10133.23046875,2585200000
2009-09-30,10072.6396484375,10397.6904296875,9628.669921875,10034.740234375,3133500000
2009-10-31,9903.76953125,9979.4599609375,9076.41015625,9345.5498046875,2760300000
2009-11-30,9281.8203125,10707.509765625,9233.2001953125,10546.4404296875,3335300000
2009-12-31,10609.33984375,10982.099609375,10198.0400390625,10198.0400390625,3461300000
